file_path,label,width,height
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_23_3KPA241A3ME320908.jpg",3KPA241A3ME320908,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2400_3KPC24A68ME138836.jpg",3KPC24A68ME138836,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2401_3KPC24A68ME138867.jpg",3KPC24A68ME138867,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2402_3KPC24A68ME138920.jpg",3KPC24A68ME138920,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2403_3KPC24A68ME138934.jpg",3KPC24A68ME138934,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2404_3KPC24A69LE122997.jpg",3KPC24A69LE122997,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2405_3KPC24A69LE123227.jpg",3KPC24A69LE123227,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2406_3KPC24A69LE123471.jpg",3KPC24A69LE123471,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2407_3KPC24A69LE123485.jpg",3KPC24A69LE123485,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2408_3KPC24A69LE123535.jpg",3KPC24A69LE123535,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2409_3KPC24A69LE123616.jpg",3KPC24A69LE123616,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_240_3KPA24AC0LE326536.jpg",3KPA24AC0LE326536,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2410_3KPC24A69LE123762.jpg",3KPC24A69LE123762,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2411_3KPC24A69LE123938.jpg",3KPC24A69LE123938,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2412_3KPC24A69LE123955.jpg",3KPC24A69LE123955,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2413_3KPC24A69LE124085.jpg",3KPC24A69LE124085,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2414_3KPC24A69LE124135.jpg",3KPC24A69LE124135,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2415_3KPC24A69LE124670.jpg",3KPC24A69LE124670,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2416_3KPC24A69LE124703.jpg",3KPC24A69LE124703,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2417_3KPC24A69LE124734.jpg",3KPC24A69LE124734,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2418_3KPC24A69LE125124.jpg",3KPC24A69LE125124,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2419_3KPC24A69LE125138.jpg",3KPC24A69LE125138,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_241_3KPA24AC0LE326634.jpg",3KPA24AC0LE326634,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2420_3KPC24A69LE125222.jpg",3KPC24A69LE125222,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2421_3KPC24A69LE125270.jpg",3KPC24A69LE125270,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2422_3KPC24A69LE125303.jpg",3KPC24A69LE125303,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2423_3KPC24A69LE125317.jpg",3KPC24A69LE125317,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2424_3KPC24A69LE125320.jpg",3KPC24A69LE125320,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2425_3KPC24A69LE125365.jpg",3KPC24A69LE125365,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2426_3KPC24A69LE125379.jpg",3KPC24A69LE125379,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2427_3KPC24A69LE125382.jpg",3KPC24A69LE125382,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2428_3KPC24A69LE125429.jpg",3KPC24A69LE125429,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2429_3KPC24A69ME138778.jpg",3KPC24A69ME138778,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_242_3KPA24AC0LE326729.jpg",3KPA24AC0LE326729,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2430_3KPC24A69ME138781.jpg",3KPC24A69ME138781,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2431_3KPC24A69ME138859.jpg",3KPC24A69ME138859,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2432_3KPC24A69ME138876.jpg",3KPC24A69ME138876,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2433_3KPC24A69ME138909.jpg",3KPC24A69ME138909,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2434_3KPC24A69ME138926.jpg",3KPC24A69ME138926,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2435_3KPC24A6XLE122913.jpg",3KPC24A6XLE122913,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2436_3KPC24A6XLE122975.jpg",3KPC24A6XLE122975,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2437_3KPC24A6XLE123169.jpg",3KPC24A6XLE123169,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2438_3KPC24A6XLE123219.jpg",3KPC24A6XLE123219,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2439_3KPC24A6XLE123253.jpg",3KPC24A6XLE123253,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_243_3KPA24AC0LE326830.jpg",3KPA24AC0LE326830,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2440_3KPC24A6XLE123544.jpg",3KPC24A6XLE123544,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2441_3KPC24A6XLE123589.jpg",3KPC24A6XLE123589,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2442_3KPC24A6XLE123835.jpg",3KPC24A6XLE123835,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2443_3KPC24A6XLE123995.jpg",3KPC24A6XLE123995,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2444_3KPC24A6XLE124001.jpg",3KPC24A6XLE124001,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2445_3KPC24A6XLE124130.jpg",3KPC24A6XLE124130,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2446_3KPC24A6XLE124371.jpg",3KPC24A6XLE124371,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2447_3KPC24A6XLE124483.jpg",3KPC24A6XLE124483,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2448_3KPC24A6XLE125097.jpg",3KPC24A6XLE125097,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2449_3KPC24A6XLE125133.jpg",3KPC24A6XLE125133,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_244_3KPA24AC1LE322575.jpg",3KPA24AC1LE322575,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2450_3KPC24A6XLE125181.jpg",3KPC24A6XLE125181,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2451_3KPC24A6XLE125214.jpg",3KPC24A6XLE125214,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2452_3KPC24A6XLE125228.jpg",3KPC24A6XLE125228,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2453_3KPC24A6XLE125231.jpg",3KPC24A6XLE125231,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2454_3KPC24A6XLE125262.jpg",3KPC24A6XLE125262,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2455_3KPC24A6XLE125309.jpg",3KPC24A6XLE125309,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2456_3KPC24A6XLE125391.jpg",3KPC24A6XLE125391,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2457_3KPC24A6XLE125455.jpg",3KPC24A6XLE125455,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2458_3KPC24A6XME138756.jpg",3KPC24A6XME138756,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2459_3KPC24A6XME138806.jpg",3KPC24A6XME138806,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_245_3KPA24AC1LE323113.jpg",3KPA24AC1LE323113,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2460_3KPC24A6XME138823.jpg",3KPC24A6XME138823,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2461_3KPC24A6XME138840.jpg",3KPC24A6XME138840,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2462_3KPC24A6XME138854.jpg",3KPC24A6XME138854,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2463_3KPC24A6XME138871.jpg",3KPC24A6XME138871,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2464_3KPC24A6XME138904.jpg",3KPC24A6XME138904,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2465_3KPC24B50LE123185.jpg",3KPC24B50LE123185,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2466_3KPC24B50LE123347.jpg",3KPC24B50LE123347,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2467_3KPC24B50LE123445.jpg",3KPC24B50LE123445,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2468_3KPC24B50LE123669.jpg",3KPC24B50LE123669,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2469_3KPC24B50LE124997.jpg",3KPC24B50LE124997,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_246_3KPA24AC1LE323743.jpg",3KPA24AC1LE323743,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2470_3KPC24B50LE125003.jpg",3KPC24B50LE125003,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2471_3KPC24B50LE125079.jpg",3KPC24B50LE125079,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2472_3KPC24B51LE123194.jpg",3KPC24B51LE123194,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2473_3KPC24B51LE123390.jpg",3KPC24B51LE123390,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2474_3KPC24B51LE123454.jpg",3KPC24B51LE123454,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2475_3KPC24B51LE123468.jpg",3KPC24B51LE123468,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2476_3KPC24B51LE123597.jpg",3KPC24B51LE123597,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2477_3KPC24B51LE123700.jpg",3KPC24B51LE123700,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2478_3KPC24B51LE123986.jpg",3KPC24B51LE123986,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2479_3KPC24B51LE124958.jpg",3KPC24B51LE124958,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_247_3KPA24AC1LE323774.jpg",3KPA24AC1LE323774,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2480_3KPC24B51LE125074.jpg",3KPC24B51LE125074,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2481_3KPC24B51LE125091.jpg",3KPC24B51LE125091,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2482_3KPC24B52LE122894.jpg",3KPC24B52LE122894,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2483_3KPC24B52LE123298.jpg",3KPC24B52LE123298,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2484_3KPC24B52LE123317.jpg",3KPC24B52LE123317,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2485_3KPC24B52LE123415.jpg",3KPC24B52LE123415,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2486_3KPC24B52LE123429.jpg",3KPC24B52LE123429,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2487_3KPC24B52LE123527.jpg",3KPC24B52LE123527,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2488_3KPC24B52LE123530.jpg",3KPC24B52LE123530,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2489_3KPC24B52LE123575.jpg",3KPC24B52LE123575,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_248_3KPA24AC1LE323788.jpg",3KPA24AC1LE323788,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2490_3KPC24B52LE123608.jpg",3KPC24B52LE123608,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2491_3KPC24B52LE123737.jpg",3KPC24B52LE123737,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2492_3KPC24B52LE123799.jpg",3KPC24B52LE123799,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2493_3KPC24B52LE123821.jpg",3KPC24B52LE123821,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2494_3KPC24B52LE123897.jpg",3KPC24B52LE123897,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2495_3KPC24B52LE123947.jpg",3KPC24B52LE123947,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2496_3KPC24B52LE125035.jpg",3KPC24B52LE125035,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2497_3KPC24B53LE123259.jpg",3KPC24B53LE123259,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2498_3KPC24B53LE123262.jpg",3KPC24B53LE123262,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2499_3KPC24B53LE123309.jpg",3KPC24B53LE123309,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_249_3KPA24AC1LE324004.jpg",3KPA24AC1LE324004,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_24_3KPA241A3ME322870.jpg",3KPA241A3ME322870,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2500_3KPC24B53LE123374.jpg",3KPC24B53LE123374,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2501_3KPC24B53LE123438.jpg",3KPC24B53LE123438,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2502_3KPC24B53LE123598.jpg",3KPC24B53LE123598,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2503_3KPC24B53LE123620.jpg",3KPC24B53LE123620,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2504_3KPC24B53LE125044.jpg",3KPC24B53LE125044,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2505_3KPC24B54LE123299.jpg",3KPC24B54LE123299,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2506_3KPC24B54LE123402.jpg",3KPC24B54LE123402,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2507_3KPC24B54LE123416.jpg",3KPC24B54LE123416,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2508_3KPC24B54LE123576.jpg",3KPC24B54LE123576,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2509_3KPC24B54LE123643.jpg",3KPC24B54LE123643,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_250_3KPA24AC1LE324276.jpg",3KPA24AC1LE324276,1280,720
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_2510_3KPC24B54LE123660.jpg",3KPC24B54LE123660,1280,720
