file_path,label,width,height,xml_path,bnd_box,crop_path,crop_height,crop_width,crop_ratio
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1570_3KPA25AC3LE327850.jpg",3KPA25AC3LE327850,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1570_3KPA25AC3LE327850.xml","{'xmin': 30.0, 'xmax': 1038.0, 'ymin': 239.0, 'ymax': 376.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC3LE327850.jpg",137.0,1008.0,7.357664233576642
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1571_3KPA25AC3LE328223.jpg",3KPA25AC3LE328223,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1571_3KPA25AC3LE328223.xml","{'xmin': 76.0, 'xmax': 961.0, 'ymin': 126.0, 'ymax': 212.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC3LE328223.jpg",86.0,885.0,10.290697674418604
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1572_3KPA25AC4LE322429.jpg",3KPA25AC4LE322429,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1572_3KPA25AC4LE322429.xml","{'xmin': 92.0, 'xmax': 977.0, 'ymin': 296.0, 'ymax': 378.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE322429.jpg",82.0,885.0,10.792682926829269
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1573_3KPA25AC4LE322494.jpg",3KPA25AC4LE322494,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1573_3KPA25AC4LE322494.xml","{'xmin': 88.0, 'xmax': 971.0, 'ymin': 288.0, 'ymax': 366.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE322494.jpg",78.0,883.0,11.320512820512821
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1574_3KPA25AC4LE323791.jpg",3KPA25AC4LE323791,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1574_3KPA25AC4LE323791.xml","{'xmin': 84.0, 'xmax': 970.0, 'ymin': 294.0, 'ymax': 377.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE323791.jpg",83.0,886.0,10.674698795180722
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1575_3KPA25AC4LE324911.jpg",3KPA25AC4LE324911,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1575_3KPA25AC4LE324911.xml","{'xmin': 42.0, 'xmax': 1048.0, 'ymin': 234.0, 'ymax': 365.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE324911.jpg",131.0,1006.0,7.679389312977099
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1576_3KPA25AC4LE325850.jpg",3KPA25AC4LE325850,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1576_3KPA25AC4LE325850.xml","{'xmin': 81.0, 'xmax': 965.0, 'ymin': 156.0, 'ymax': 240.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE325850.jpg",84.0,884.0,10.523809523809524
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1577_3KPA25AC4LE325900.jpg",3KPA25AC4LE325900,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1577_3KPA25AC4LE325900.xml","{'xmin': 0.0, 'xmax': 994.0, 'ymin': 266.0, 'ymax': 400.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE325900.jpg",134.0,994.0,7.417910447761194
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1578_3KPA25AC4LE326366.jpg",3KPA25AC4LE326366,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1578_3KPA25AC4LE326366.xml","{'xmin': 32.0, 'xmax': 1038.0, 'ymin': 247.0, 'ymax': 381.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326366.jpg",134.0,1006.0,7.507462686567164
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1579_3KPA25AC4LE326495.jpg",3KPA25AC4LE326495,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1579_3KPA25AC4LE326495.xml","{'xmin': 73.0, 'xmax': 956.0, 'ymin': 179.0, 'ymax': 262.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326495.jpg",83.0,883.0,10.63855421686747
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_157_3KPA241CBME376173.jpg",3KPA241CBME376173,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_157_3KPA241CBME376173.xml","{'xmin': 167.42798, 'xmax': 1090.0651, 'ymin': 311.7038, 'ymax': 405.51538}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA241CBME376173.jpg",93.81157999999999,922.6371200000001,9.835002459184679
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1580_3KPA25AC4LE326514.jpg",3KPA25AC4LE326514,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1580_3KPA25AC4LE326514.xml","{'xmin': 96.0, 'xmax': 979.0, 'ymin': 191.0, 'ymax': 274.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326514.jpg",83.0,883.0,10.63855421686747
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1581_3KPA25AC4LE326576.jpg",3KPA25AC4LE326576,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1581_3KPA25AC4LE326576.xml","{'xmin': 65.0, 'xmax': 1071.0, 'ymin': 271.0, 'ymax': 403.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326576.jpg",132.0,1006.0,7.621212121212121
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1582_3KPA25AC4LE326660.jpg",3KPA25AC4LE326660,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1582_3KPA25AC4LE326660.xml","{'xmin': 79.0, 'xmax': 1085.0, 'ymin': 260.0, 'ymax': 393.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326660.jpg",133.0,1006.0,7.56390977443609
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1583_3KPA25AC4LE326710.jpg",3KPA25AC4LE326710,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1583_3KPA25AC4LE326710.xml","{'xmin': 81.0, 'xmax': 963.0, 'ymin': 147.0, 'ymax': 229.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326710.jpg",82.0,882.0,10.75609756097561
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1584_3KPA25AC4LE326822.jpg",3KPA25AC4LE326822,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1584_3KPA25AC4LE326822.xml","{'xmin': 80.0, 'xmax': 962.0, 'ymin': 173.0, 'ymax': 255.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE326822.jpg",82.0,882.0,10.75609756097561
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1585_3KPA25AC4LE327565.jpg",3KPA25AC4LE327565,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1585_3KPA25AC4LE327565.xml","{'xmin': 22.0, 'xmax': 1028.0, 'ymin': 259.0, 'ymax': 393.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE327565.jpg",134.0,1006.0,7.507462686567164
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1586_3KPA25AC4LE327615.jpg",3KPA25AC4LE327615,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1586_3KPA25AC4LE327615.xml","{'xmin': 71.0, 'xmax': 954.0, 'ymin': 169.0, 'ymax': 253.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE327615.jpg",84.0,883.0,10.511904761904763
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1587_3KPA25AC4LE327873.jpg",3KPA25AC4LE327873,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1587_3KPA25AC4LE327873.xml","{'xmin': 78.0, 'xmax': 960.0, 'ymin': 164.0, 'ymax': 249.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE327873.jpg",85.0,882.0,10.376470588235295
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1588_3KPA25AC4LE327968.jpg",3KPA25AC4LE327968,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1588_3KPA25AC4LE327968.xml","{'xmin': 95.0, 'xmax': 978.0, 'ymin': 181.0, 'ymax': 266.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE327968.jpg",85.0,883.0,10.388235294117647
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1589_3KPA25AC4LE328229.jpg",3KPA25AC4LE328229,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1589_3KPA25AC4LE328229.xml","{'xmin': 39.0, 'xmax': 1045.0, 'ymin': 258.0, 'ymax': 391.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC4LE328229.jpg",133.0,1006.0,7.56390977443609
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_158_3KPA241CBME376176.jpg",3KPA241CBME376176,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_158_3KPA241CBME376176.xml","{'xmin': 161.29324, 'xmax': 1084.345, 'ymin': 360.95776, 'ymax': 453.2194}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA241CBME376176.jpg",92.26164,923.0517600000001,10.004718754186465
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1590_3KPA25AC5LE322374.jpg",3KPA25AC5LE322374,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1590_3KPA25AC5LE322374.xml","{'xmin': 101.0, 'xmax': 980.0, 'ymin': 324.0, 'ymax': 409.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE322374.jpg",85.0,879.0,10.341176470588236
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1591_3KPA25AC5LE322777.jpg",3KPA25AC5LE322777,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1591_3KPA25AC5LE322777.xml","{'xmin': 36.0, 'xmax': 1045.0, 'ymin': 271.0, 'ymax': 402.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE322777.jpg",131.0,1009.0,7.702290076335878
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1592_3KPA25AC5LE324349.jpg",3KPA25AC5LE324349,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1592_3KPA25AC5LE324349.xml","{'xmin': 32.0, 'xmax': 1039.0, 'ymin': 240.0, 'ymax': 375.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE324349.jpg",135.0,1007.0,7.45925925925926
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1593_3KPA25AC5LE324416.jpg",3KPA25AC5LE324416,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1593_3KPA25AC5LE324416.xml","{'xmin': 17.0, 'xmax': 1025.0, 'ymin': 250.0, 'ymax': 383.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE324416.jpg",133.0,1008.0,7.578947368421052
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1594_3KPA25AC5LE324836.jpg",3KPA25AC5LE324836,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1594_3KPA25AC5LE324836.xml","{'xmin': 36.0, 'xmax': 1041.0, 'ymin': 251.0, 'ymax': 386.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE324836.jpg",135.0,1005.0,7.444444444444445
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1595_3KPA25AC5LE325081.jpg",3KPA25AC5LE325081,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1595_3KPA25AC5LE325081.xml","{'xmin': 30.0, 'xmax': 1038.0, 'ymin': 256.0, 'ymax': 388.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE325081.jpg",132.0,1008.0,7.636363636363637
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1596_3KPA25AC5LE326229.jpg",3KPA25AC5LE326229,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1596_3KPA25AC5LE326229.xml","{'xmin': 44.0, 'xmax': 1051.0, 'ymin': 232.0, 'ymax': 366.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE326229.jpg",134.0,1007.0,7.514925373134329
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1597_3KPA25AC5LE326800.jpg",3KPA25AC5LE326800,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1597_3KPA25AC5LE326800.xml","{'xmin': 94.0, 'xmax': 978.0, 'ymin': 175.0, 'ymax': 260.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE326800.jpg",85.0,884.0,10.4
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1598_3KPA25AC5LE326828.jpg",3KPA25AC5LE326828,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1598_3KPA25AC5LE326828.xml","{'xmin': 91.0, 'xmax': 974.0, 'ymin': 164.0, 'ymax': 249.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE326828.jpg",85.0,883.0,10.388235294117647
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1599_3KPA25AC5LE327638.jpg",3KPA25AC5LE327638,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1599_3KPA25AC5LE327638.xml","{'xmin': 88.0, 'xmax': 971.0, 'ymin': 178.0, 'ymax': 262.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE327638.jpg",84.0,883.0,10.511904761904763
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_159_3KPA241CBME376177.jpg",3KPA241CBME376177,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_159_3KPA241CBME376177.xml","{'xmin': 149.18881, 'xmax': 1072.7726, 'ymin': 356.5406, 'ymax': 448.70978}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA241CBME376177.jpg",92.16918000000004,923.58379,10.020527360664374
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_15_3KPA241A1ME323063.jpg",3KPA241A1ME323063,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_15_3KPA241A1ME323063.xml","{'xmin': 9.0, 'xmax': 1020.0, 'ymin': 264.0, 'ymax': 397.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA241A1ME323063.jpg",133.0,1011.0,7.601503759398496
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1600_3KPA25AC5LE327896.jpg",3KPA25AC5LE327896,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1600_3KPA25AC5LE327896.xml","{'xmin': 72.0, 'xmax': 955.0, 'ymin': 148.0, 'ymax': 232.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE327896.jpg",84.0,883.0,10.511904761904763
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1601_3KPA25AC5LE327994.jpg",3KPA25AC5LE327994,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1601_3KPA25AC5LE327994.xml","{'xmin': 13.0, 'xmax': 1022.0, 'ymin': 248.0, 'ymax': 382.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE327994.jpg",134.0,1009.0,7.529850746268656
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1602_3KPA25AC5LE328014.jpg",3KPA25AC5LE328014,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1602_3KPA25AC5LE328014.xml","{'xmin': 71.0, 'xmax': 956.0, 'ymin': 123.0, 'ymax': 210.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC5LE328014.jpg",87.0,885.0,10.172413793103448
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1603_3KPA25AC6LE322433.jpg",3KPA25AC6LE322433,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1603_3KPA25AC6LE322433.xml","{'xmin': 93.0, 'xmax': 974.0, 'ymin': 315.0, 'ymax': 397.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC6LE322433.jpg",82.0,881.0,10.74390243902439
"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1604_3KPA25AC6LE322612.jpg",3KPA25AC6LE322612,1280,720,"C:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\raw\WBSIN\KVD1_WBSIN_20210305_1604_3KPA25AC6LE322612.xml","{'xmin': 87.0, 'xmax': 971.0, 'ymin': 293.0, 'ymax': 371.0}","c:\Users\KMA62139\OneDrive - Kia\Documents - Big Data, Data Science\Projects\crnn-pytorch\data\interim\cropped_wbsin_images\3KPA25AC6LE322612.jpg",78.0,884.0,11.333333333333334
